DATE,ROSS,MARY,SUSAN,JESSICA,OLIVIA,JOHN,DAVID,MICHAEL,ETHAN,TOTAL,ROSS_PCT,MARY_PCT,SUSAN_PCT,JESSICA_PCT,OLIVIA_PCT,JOHN_PCT,DAVID_PCT,MICHAEL_PCT,ETHAN_PCT,TOTAL_PCT
1975,18.0,51.0,95.0,104.0,15.0,231.0,502.0,777.0,0.0,29715,0.06057546693589097,0.17163048965169106,0.31970385327275785,0.34999158674070335,0.05047955577990913,0.7773851590106008,1.6893824667676256,2.614840989399293,0.0,
1976,16.0,46.0,68.0,126.0,11.0,239.0,533.0,767.0,0.0,29292,0.05462242250443807,0.15703946470025945,0.2321452956438618,0.43015157722244984,0.037552915471801174,0.8159224361600437,1.8196094496790933,2.6184623788065,0.0,
1977,31.0,56.0,81.0,154.0,16.0,248.0,499.0,802.0,0.0,29934,0.10356116790271931,0.18707823879200908,0.27059530968129886,0.514465156678025,0.053450925369145454,0.8284893432217545,1.6670007349502236,2.6792276341284156,0.0,
1978,19.0,37.0,70.0,185.0,21.0,194.0,537.0,789.0,0.0,30533,0.06222775357809583,0.12118036223102872,0.2292601447614057,0.6059018111551436,0.06877804342842171,0.63537811548161,1.758752824812498,2.5840893459535583,0.0,
1979,21.0,44.0,58.0,203.0,8.0,229.0,506.0,791.0,0.0,31795,0.06604812077370656,0.1383865387639566,0.18241861927976097,0.6384651674791634,0.025161188866173925,0.7202390312942286,1.591445195785501,2.487812549142947,0.0,
1980,25.0,46.0,47.0,204.0,17.0,227.0,496.0,785.0,5.0,33259,0.0751676238010764,0.1383084277939806,0.14131513274602364,0.6133678102167834,0.051113984184731946,0.6825220241137737,1.4913256562133559,2.360263387353799,0.01503352476021528,
1981,24.0,66.0,45.0,268.0,11.0,228.0,487.0,751.0,0.0,34430,0.06970665117629975,0.19169329073482427,0.13069997095556202,0.7783909381353471,0.03194888178913738,0.6622131861748476,1.4144641301190821,2.181237293058379,0.0,
1982,22.0,54.0,39.0,330.0,16.0,217.0,515.0,760.0,5.0,35912,0.061260859879705955,0.15036756515927824,0.10859879705947874,0.9189128981955893,0.044553352639786145,0.6042548451770996,1.4340610380931165,2.1162842503898416,0.013922922699933171,
1983,27.0,38.0,36.0,322.0,9.0,226.0,470.0,778.0,9.0,36113,0.07476531996787861,0.10522526513997729,0.0996870932905048,0.8916456677650708,0.0249217733226262,0.6258134189903912,1.301470384626035,2.154348849444798,0.0249217733226262,
1984,30.0,44.0,30.0,366.0,16.0,219.0,475.0,813.0,0.0,36927,0.08124136810463888,0.11915400655347036,0.08124136810463888,0.9911446908765944,0.043328729655807405,0.5930619871638638,1.2863216616567823,2.2016410756357137,0.0,
1985,20.0,40.0,18.0,393.0,11.0,191.0,435.0,618.0,5.0,35921,0.055677737256757884,0.11135547451351577,0.050109963531082095,1.0940675370952926,0.030622755491216836,0.5317223908020378,1.2109907853344841,1.7204420812338188,0.013919434314189471,
1986,28.0,25.0,25.0,416.0,17.0,180.0,453.0,616.0,0.0,34779,0.08050835274159694,0.07188245780499726,0.07188245780499726,1.1961240978751544,0.048880071307398146,0.5175536961959804,1.3025101354265505,1.7711837603151328,0.0,
1987,26.0,34.0,27.0,447.0,21.0,175.0,381.0,612.0,0.0,34315,0.0757686143086114,0.09908203409587643,0.07868279178201952,1.3026373306134345,0.06119772694157074,0.5099810578464229,1.1103016173684979,1.7834766137257758,0.0,
1988,22.0,48.0,24.0,452.0,23.0,179.0,364.0,558.0,0.0,35060,0.06274957216200798,0.13690815744438106,0.06845407872219053,1.289218482601255,0.06560182544209926,0.5105533371363378,1.038220193953223,1.5915573302909296,0.0,
1989,28.0,44.0,16.0,438.0,24.0,160.0,341.0,551.0,24.0,35739,0.07834578471697586,0.12311480455524776,0.04476901983827192,1.2255519180726937,0.06715352975740788,0.4476901983827192,0.9541397353031703,1.541733120680489,0.06715352975740788,
